Site,Population,ldt1,ldt2,ldt3,ldt4,ldt5,ldt6,ldt7,ldt8,brt1,brt2,brt3,brt4,brt5,brt6,brt7,brt8,lvt1,lvt2,lvt3,lvt4,lvt5,lvt6,lvt7,lvt8
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,0,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,0,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,0,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,N,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,1,1,,,,,0,0,11400,70300,,,,
4,H,1,1,1,1,,,,,0,0,0,1,,,,,0,0,0,72517,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,H,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,1,,,,,0,0,0,25800,,,,
4,S,1,1,1,1,,,,,0,0,0,1,,,,,0,0,0,53400,,,,
4,S,1,1,1,1,,,,,0,0,0,1,,,,,0,0,0,27200,,,,
4,S,1,1,1,1,,,,,0,0,0,1,,,,,0,0,0,55200,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,1,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,1,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,1,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
4,S,1,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,N,1,0,0,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
2,H,1,1,1,,,,,,0,0,0,,,,,,0,0,0,,,,,
